chr	snpPos	snp.pValue	distToCenter	nearestGene	linkedGene	linkScore	linkDist	enrRank	enrName	enr.pValue	enrGroup
chr12	57843711	0.000003	811.5	INHBE	GLI1	0.4	-9046	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBE	0.4	-1584	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	DCTN2	0.39	-94991	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2412.5	INHBE	PRIM1	0.38	699966	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	B4GALNT1	0.37	-181931.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	811.5	INHBE	TSFM	0.37	-331850	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	2290	INHBE	DDIT3	0.37	-69519.5	3	Liver	0.00000000000000041	Liver
chr17	17593453	0.000003	2279	RAI1	RAI1	0.36	10959.5	3	Liver	0.00000000000000041	Liver
chr12	57843711	0.000003	1380	INHBE	PIP4K2C	0.36	-139866.5	3	Liver	0.00000000000000041	Liver
chr17	17593453	0.000003	1603.5	RAI1	RAI1	0.85	10284	4	Thyroid Gland	0.000000000000063	Endocrine
chr17	17593453	0.000003	2279	RAI1	NA	NA	NA	4	Thyroid Gland	0.000000000000063	Endocrine
chr17	17593453	0.000003	1603.5	RAI1	RAI1	0.75	10284	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	1241.5	RAI1	RAI1	0.24	9922	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	689.5	RAI1	RAI1	0.24	9370	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	1945.5	RAI1	RAI1	0.24	10626	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	814	RAI1	NA	NA	NA	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	2279	RAI1	NA	NA	NA	5	Lung	0.00000000000014	Lung
chr17	17593453	0.000003	1945.5	RAI1	RAI1	0.79	10626	6	Multiple	0.0000000000002	Multiple
chr17	17593453	0.000003	2279	RAI1	RAI1	0.24	10959.5	6	Multiple	0.0000000000002	Multiple
chr12	57843711	0.000003	967	INHBE	INHBC	0.97	16110.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1186	INHBE	INHBC	0.95	16329.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	967	INHBE	INHBE	0.94	-1428.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1186	INHBE	INHBE	0.94	-1209.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBC	0.93	15955	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	INHBE	0.92	17	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBE	0.91	-1584	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2290	INHBE	INHBE	0.91	-105.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	INHBE	0.9	-1015.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	INHBC	0.9	16523.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	GLI1	0.86	-8477.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	GLI1	0.86	-9811.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	GLI1	0.83	-7445	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2290	INHBE	GLI1	0.81	-7567.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2290	INHBE	INHBC	0.79	17433.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	811.5	INHBE	GLI1	0.77	-9046	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	MARS	0.74	-24137.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	MARS	0.73	-23105	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	396.5	INHBE	INHBC	0.71	15540	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	INHBC	0.69	15189.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	396.5	INHBE	INHBE	0.62	-1999	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	INHBC	0.59	17556	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	INHBE	0.41	-2349.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1186	INHBE	MARS	0.37	-24331.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	396.5	INHBE	GLI1	0.37	-9461	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	811.5	INHBE	MARS	0.37	-24706	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	967	INHBE	GLI1	0.37	-8890.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	DDIT3	0.19	-69397	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1186	INHBE	GLI1	0.19	-8671.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	PIP4K2C	0.19	-141200.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	DCTN2	0.19	-97357.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	ATP23	0.19	-456065.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	PIP4K2C	0.18	-139866.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	B4GALNT1	0.18	-183265.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	1380	INHBE	DCTN2	0.18	-96023.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	46	INHBE	RDH16	0.18	490598.5	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	396.5	INHBE	MARS	0.18	-25121	7	Liver	0.0000000000011	Liver
chr12	57843711	0.000003	2412.5	INHBE	INHBE	0.92	17	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2290	INHBE	INHBE	0.9	-105.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	INHBC	0.9	16523.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	INHBE	0.88	-1015.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	GLI1	0.85	-8477.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	GLI1	0.84	-7445	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2290	INHBE	GLI1	0.83	-7567.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2290	INHBE	INHBC	0.79	17433.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBC	0.78	15955	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	MARS	0.75	-24137.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	MARS	0.75	-23105	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	811.5	INHBE	INHBE	0.74	-1584	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	811.5	INHBE	GLI1	0.64	-9046	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	INHBC	0.53	17556	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	811.5	INHBE	MARS	0.38	-24706	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	DCTN2	0.36	-96023.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	DDIT3	0.27	-69397	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2290	INHBE	MARS	0.24	-23227.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	PIP4K2C	0.24	-139866.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	DCTN2	0.13	-94991	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2412.5	INHBE	PRIM1	0.13	699966	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1380	INHBE	B4GALNT1	0.12	-181931.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	811.5	INHBE	TSFM	0.12	-331850	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	2290	INHBE	DDIT3	0.12	-69519.5	8	Liver	0.0000000000033	Liver
chr12	57843711	0.000003	1652.5	INHBE	GLI1	0.81	-8205	9	Multiple	0.0000000000037	Multiple
chr12	57843711	0.000003	1652.5	INHBE	INHBE	0.75	-743	9	Multiple	0.0000000000037	Multiple
chr12	57843711	0.000003	1652.5	INHBE	B4GALNT1	0.38	-181659	9	Multiple	0.0000000000037	Multiple
chr12	57843711	0.000003	1652.5	INHBE	MARS	0.36	-23865	9	Multiple	0.0000000000037	Multiple
chr12	57843711	0.000003	2412.5	INHBE	INHBE	0.9	17	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2290	INHBE	INHBE	0.88	-105.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	GLI1	0.85	-7445	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2290	INHBE	GLI1	0.82	-7567.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2290	INHBE	INHBC	0.8	17433.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	INHBC	0.62	17556	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	MARS	0.6	-23105	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	DDIT3	0.45	-69397	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2290	INHBE	MARS	0.08	-23227.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2290	INHBE	B4GALNT1	0.08	-181021.5	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	B4GALNT1	0.07	-180899	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
chr12	57843711	0.000003	2412.5	INHBE	OS9	0.07	-241615	10	Gastrocnemius, Medialis, Heart	0.0000000000047	Muscle
